tic,time_idx,horizon,actual_scaled,p50_scaled,actual,p10,p50,p90
BNBUSDT,2580,4,-0.2885888,-0.46206236,601.9652,592.0505,595.9918,600.72504
BNBUSDT,2581,5,-0.23439883,-0.37267375,603.8312,595.12067,599.0698,603.28345
BNBUSDT,2582,6,-0.26159123,-0.39743334,602.89484,594.0826,598.2172,602.18195
BNBUSDT,2583,7,-0.6893605,-1.0964023,588.16504,569.6123,574.149,579.34064
BNBUSDT,2578,1,-0.28397492,-0.27912793,601.49176,597.12494,601.65497,606.3667
BNBUSDT,2579,2,-0.30031198,-0.36625946,600.9416,594.13464,598.72076,603.72546
BNBUSDT,2580,3,-0.2885888,-0.46212536,601.33636,590.2043,595.4924,600.2881
BNBUSDT,2581,4,-0.23439883,-0.35696954,603.16125,594.8774,599.03357,603.2785
BNBUSDT,2582,5,-0.26159123,-0.38359678,602.24554,593.89233,598.1369,602.416
BNBUSDT,2583,6,-0.6893605,-1.064592,587.84,570.36597,575.2038,579.3524
BNBUSDT,2584,7,-0.30012396,-0.36258972,600.94794,593.54584,598.84436,603.0439
BNBUSDT,2579,1,-0.30031198,-0.32810545,600.4568,595.2401,599.5326,604.13904
BNBUSDT,2580,2,-0.2885888,-0.41679835,600.84656,592.09424,596.58356,602.0125
BNBUSDT,2581,3,-0.23439883,-0.33803028,602.64844,595.1282,599.20264,603.9739
BNBUSDT,2582,4,-0.26159123,-0.38414574,601.74426,593.8787,597.66925,601.9284
BNBUSDT,2583,5,-0.6893605,-1.0499158,587.5207,571.33093,575.532,580.3337
BNBUSDT,2584,6,-0.30012396,-0.36011577,600.463,593.9585,598.46826,602.18066
BNBUSDT,2585,7,-0.14879012,-0.1023864,605.49493,602.6471,607.0379,610.5247
BNBUSDT,2580,1,-0.2885888,-0.35100013,600.2633,592.7693,598.22284,603.14056
BNBUSDT,2581,2,-0.23439883,-0.33289343,602.035,594.8862,598.8148,603.3259
BNBUSDT,2582,3,-0.26159123,-0.3814807,601.14594,591.9384,597.2263,601.6087
BNBUSDT,2583,4,-0.6893605,-1.0885359,587.1607,569.7116,574.1103,578.5511
BNBUSDT,2584,5,-0.30012396,-0.3546774,599.88617,593.67065,598.1026,602.45245
BNBUSDT,2585,6,-0.14879012,-0.11905469,604.8338,601.75085,605.8059,610.0709
BNBUSDT,2586,7,-0.15788291,0.13742906,604.5365,609.05835,614.1913,619.40594
BNBUSDT,2581,1,-0.23439883,-0.2999648,601.3586,595.0673,599.26715,603.8788
BNBUSDT,2582,2,-0.26159123,-0.37821963,600.49115,592.4293,596.77094,600.7706
BNBUSDT,2583,3,-0.6893605,-1.0914088,586.8461,569.8602,574.02155,578.84955
BNBUSDT,2584,4,-0.30012396,-0.35827893,599.2621,593.3324,597.40704,601.8499
BNBUSDT,2585,5,-0.14879012,-0.10444164,604.0893,601.4755,605.50397,609.7599
BNBUSDT,2586,6,-0.15788291,0.117340125,603.79926,607.74664,612.57837,618.3017
BNBUSDT,2587,7,0.7101371,1.2720921,631.4875,640.3634,649.41284,657.3627
BNBUSDT,2582,1,-0.26159123,-0.32849753,599.8454,593.7404,597.7673,602.49664
BNBUSDT,2583,2,-0.6893605,-1.0514889,586.55865,570.3459,575.3108,580.7211
BNBUSDT,2584,3,-0.30012396,-0.32333827,598.64856,593.5616,597.9275,601.17334
BNBUSDT,2585,4,-0.14879012,-0.020942736,603.34906,602.0387,607.32007,612.0035
BNBUSDT,2586,5,-0.15788291,0.18268058,603.06665,609.4799,613.6447,618.74005
BNBUSDT,2587,6,0.7101371,1.310324,630.02783,640.128,648.67,655.9997
BNBUSDT,2588,7,1.9319595,3.3525295,667.9783,665.81494,712.102,752.4774
BNBUSDT,2583,1,-0.6893605,-0.9129308,586.2289,575.0566,579.366,583.1957
BNBUSDT,2584,2,-0.30012396,-0.2247546,598.1772,595.90027,600.4908,604.54987
BNBUSDT,2585,3,-0.14879012,0.01250553,602.82263,603.6217,607.77386,611.91815
BNBUSDT,2586,4,-0.15788291,0.24345249,602.5435,610.74365,614.8632,619.7857
BNBUSDT,2587,5,0.7101371,1.3844438,629.1889,643.0331,649.88794,657.5443
BNBUSDT,2588,6,1.9319595,3.2498934,666.6949,666.18634,707.1512,755.54785
BNBUSDT,2589,7,1.7954822,3.1703382,662.5055,678.1176,704.7091,737.13367
BNBUSDT,2584,1,-0.30012396,-0.28259706,597.9749,594.07477,598.51276,602.35626
BNBUSDT,2585,2,-0.14879012,-0.06292648,602.619,601.57135,605.254,609.8388
BNBUSDT,2586,3,-0.15788291,0.1691257,602.34,607.517,612.37524,617.233
BNBUSDT,2587,4,0.7101371,1.2824782,628.97784,637.77734,646.5419,654.78644
BNBUSDT,2588,5,1.9319595,3.2257745,666.47314,660.8572,706.17773,741.91583
BNBUSDT,2589,6,1.7954822,3.011968,662.2849,672.63226,699.61646,729.4651
BNBUSDT,2590,7,1.3376042,2.2763953,648.2335,659.73175,677.0432,696.30115
BNBUSDT,2585,1,-0.14879012,-0.14004624,602.2635,597.9041,602.53235,607.33185
BNBUSDT,2586,2,-0.15788291,0.08813323,601.9839,604.6346,609.54877,613.5313
BNBUSDT,2587,3,0.7101371,1.1748667,628.67505,634.91473,642.9653,651.10077
BNBUSDT,2588,4,1.9319595,3.0707068,666.2455,654.4926,701.2614,748.34656
BNBUSDT,2589,5,1.7954822,2.987208,662.0489,668.09784,698.69385,730.369
BNBUSDT,2590,6,1.3376042,2.2196121,647.96936,658.41205,675.0907,701.4391
BNBUSDT,2591,7,1.5975778,2.745533,655.96344,673.06433,691.2625,715.1702
BNBUSDT,2586,1,-0.15788291,0.05698658,602.2922,604.3899,608.8565,614.16864
BNBUSDT,2587,2,0.7101371,1.1377267,628.8103,633.19025,641.8732,650.35474
BNBUSDT,2588,3,1.9319595,3.0676742,666.13715,656.646,700.8334,744.4895
BNBUSDT,2589,4,1.7954822,2.943976,661.9677,672.5754,697.0543,726.5719
BNBUSDT,2590,5,1.3376042,2.2244768,647.9795,657.833,675.07355,694.0645
BNBUSDT,2591,6,1.5975778,2.8450146,655.92175,670.434,694.03107,713.84265
BNBUSDT,2592,7,1.706205,2.7888794,659.2403,676.78174,692.3161,710.6018
BNBUSDT,2587,1,0.7101371,1.0053208,628.9932,629.1562,637.9347,646.68823
BNBUSDT,2588,2,1.9319595,2.8881352,666.00354,656.2622,694.96716,738.9619
BNBUSDT,2589,3,1.7954822,2.787983,661.8695,667.7976,691.9335,721.54865
BNBUSDT,2590,4,1.3376042,2.1313455,647.9999,654.7698,672.0432,690.1314
BNBUSDT,2591,5,1.5975778,2.6475797,655.87476,671.46356,687.6805,709.6181
BNBUSDT,2592,6,1.706205,2.725254,659.1652,672.10754,690.0333,705.6882
BNBUSDT,2593,7,1.385996,2.135138,649.46576,660.4678,672.1581,684.35016
BNBUSDT,2588,1,1.9319595,2.8180714,665.89215,647.071,692.5244,742.5383
BNBUSDT,2589,2,1.7954822,2.7327604,661.7903,664.2741,689.9604,724.62524
BNBUSDT,2590,3,1.3376042,2.1541145,648.0287,653.2964,672.5691,694.3711
BNBUSDT,2591,4,1.5975778,2.6023302,655.8422,663.33545,686.0403,704.8243
BNBUSDT,2592,5,1.706205,2.7477393,659.10706,674.1864,690.4106,709.21277
BNBUSDT,2593,6,1.385996,2.1021051,649.4831,659.7076,671.0059,686.8502
BNBUSDT,2594,7,1.3810941,2.080328,649.33575,659.63617,670.3514,683.3927
BNBUSDT,2589,1,1.7954822,2.5752769,662.20044,667.82336,685.56714,703.8971
BNBUSDT,2590,2,1.3376042,1.8295374,648.48004,651.62146,663.2209,676.8441
BNBUSDT,2591,3,1.5975778,2.3947325,656.2702,665.39655,680.1571,695.1531
BNBUSDT,2592,4,1.706205,2.4897757,659.5252,671.1415,683.00507,697.2345
BNBUSDT,2593,5,1.385996,2.0156047,649.9301,657.9066,668.79645,678.9463
BNBUSDT,2594,6,1.3810941,1.9904563,649.7832,659.2116,668.04285,677.68646
BNBUSDT,2595,7,1.2220358,1.7595963,645.01697,650.6978,661.1251,670.2094
BNBUSDT,2590,1,1.3376042,1.674305,649.89886,650.3202,660.1946,669.59216
BNBUSDT,2591,2,1.5975778,2.2538414,657.8484,665.07007,677.9158,691.6301
BNBUSDT,2592,3,1.706205,2.3632338,661.17004,672.3835,681.2608,693.8687
BNBUSDT,2593,4,1.385996,1.8774168,651.3786,656.3672,666.4054,677.1572
BNBUSDT,2594,5,1.3810941,1.8836168,651.2287,658.484,666.595,675.6214
BNBUSDT,2595,6,1.2220358,1.7331536,646.365,654.03033,661.9941,668.75745
BNBUSDT,2596,7,0.998293,1.4742253,639.5233,646.3948,654.07654,660.22284
BNBUSDT,2591,1,1.5975778,2.301719,659.23883,668.47766,681.1476,691.6507
BNBUSDT,2592,2,1.706205,2.3504415,662.6187,672.04767,682.6635,693.653
BNBUSDT,2593,3,1.385996,1.8742752,652.6557,657.00433,667.848,677.03937
BNBUSDT,2594,4,1.3810941,1.9092929,652.5032,660.3047,668.93756,678.604
BNBUSDT,2595,5,1.2220358,1.7224834,647.5542,655.38934,663.1252,671.97784
BNBUSDT,2596,6,0.998293,1.5176034,640.59265,648.66833,656.75055,663.4155
BNBUSDT,2597,7,1.4365368,1.9646738,654.2282,662.6613,670.6607,678.4944
BNBUSDT,2592,1,1.706205,2.1634274,663.4818,667.80383,677.84235,688.23535
BNBUSDT,2593,2,1.385996,1.7491157,653.42456,655.9464,664.8295,672.9525
BNBUSDT,2594,3,1.3810941,1.7891297,653.27057,657.40515,666.0863,673.9239
BNBUSDT,2595,4,1.2220358,1.6360273,648.27484,653.93066,661.2776,669.33563
BNBUSDT,2596,5,0.998293,1.4317632,641.24744,647.5414,654.862,661.49396
BNBUSDT,2597,6,1.4365368,1.9345968,655.01196,663.28064,670.65515,679.41187
BNBUSDT,2598,7,1.3925717,1.7894375,653.6311,658.9815,666.09595,673.8409
BNBUSDT,2593,1,1.385996,1.7106999,653.9886,655.5702,664.27234,671.49146
BNBUSDT,2594,2,1.3810941,1.8025174,653.8333,659.20154,667.18036,675.40375
BNBUSDT,2595,3,1.2220358,1.6820185,648.7958,655.25946,663.364,670.24036
BNBUSDT,2596,4,0.998293,1.4543021,641.70953,649.95807,656.1519,663.3544
BNBUSDT,2597,5,1.4365368,1.9199088,655.5893,664.2115,670.89825,678.2819
BNBUSDT,2598,6,1.3925717,1.7931345,654.19684,660.0848,666.8832,674.0639
BNBUSDT,2599,7,1.4039251,1.8229201,654.5564,660.17773,667.82654,675.8673
BNBUSDT,2594,1,1.3810941,1.8482172,652.31885,657.86365,666.72424,674.7778
BNBUSDT,2595,2,1.2220358,1.711385,647.4137,655.69183,662.5045,670.5379
BNBUSDT,2596,3,0.998293,1.4974768,640.5138,649.40076,655.9079,662.1813
BNBUSDT,2597,4,1.4365368,1.9388294,654.0286,661.7066,669.5186,676.1343
BNBUSDT,2598,5,1.3925717,1.8170543,652.6728,658.16034,665.76324,672.7113
BNBUSDT,2599,6,1.4039251,1.8568954,653.02295,659.85614,666.9919,673.74255
BNBUSDT,2600,7,2.2036543,2.742309,677.6854,683.01355,694.29675,703.46387
BNBUSDT,2595,1,1.2220358,1.7010776,647.00977,655.22375,661.67773,668.05835
BNBUSDT,2596,2,0.998293,1.5223641,640.1589,649.4246,656.2056,662.0825
BNBUSDT,2597,3,1.4365368,1.9442481,653.57764,660.94116,669.1234,675.0971
BNBUSDT,2598,4,1.3925717,1.8122795,652.23145,657.99756,665.08264,672.51263
BNBUSDT,2599,5,1.4039251,1.867792,652.5791,659.5609,666.7824,674.06085
BNBUSDT,2600,6,2.2036543,2.7256374,677.0663,682.57446,693.0491,702.18933
BNBUSDT,2601,7,2.617584,3.0513432,689.74054,690.06805,703.022,715.90155
BNBUSDT,2596,1,0.998293,1.4667025,639.9389,648.42596,654.21893,660.87604
BNBUSDT,2597,2,1.4365368,1.9029627,653.2993,660.1623,667.51886,674.4824
BNBUSDT,2598,3,1.3925717,1.7946507,651.959,657.4505,664.21686,670.5654
BNBUSDT,2599,4,1.4039251,1.8308984,652.3051,658.8131,665.3219,671.33344
BNBUSDT,2600,5,2.2036543,2.6925569,676.6858,682.1179,691.5906,702.27686
BNBUSDT,2601,6,2.617584,3.1014433,689.30493,689.30237,704.05597,714.18396
BNBUSDT,2602,7,1.560605,1.6831198,657.08167,655.4147,660.81665,668.74066
BNBUSDT,2597,1,1.4365368,1.7880387,652.75745,656.1154,663.3828,670.91815
BNBUSDT,2598,2,1.3925717,1.7622151,651.42847,655.6835,662.60223,670.14606
BNBUSDT,2599,3,1.4039251,1.8292341,651.77167,658.32227,664.6281,670.6178
BNBUSDT,2600,4,2.2036543,2.6519105,675.9463,678.8452,689.4964,698.55743
BNBUSDT,2601,5,2.617584,2.9996507,688.45874,689.1788,700.00806,710.1237
BNBUSDT,2602,6,1.560605,1.7269781,656.5079,655.11,661.53705,667.9129
BNBUSDT,2603,7,1.9410635,2.219055,668.00854,670.3753,676.4118,684.1314
BNBUSDT,2598,1,1.3925717,1.7296631,650.2272,654.1939,660.2165,667.1518
BNBUSDT,2599,2,1.4039251,1.7928388,650.5636,654.6753,662.0886,669.1312
BNBUSDT,2600,3,2.2036543,2.6090498,674.26263,675.7059,686.27606,695.48724
BNBUSDT,2601,4,2.617584,2.982751,686.529,686.4748,697.3503,710.0374
BNBUSDT,2602,5,1.560605,1.744545,655.2066,654.18,660.6575,665.8696
BNBUSDT,2603,6,1.9410635,2.2573082,666.4811,669.05414,675.8526,684.36584
BNBUSDT,2604,7,1.9723212,2.3096673,667.40735,669.943,677.40424,683.9987
BNBUSDT,2599,1,1.4039251,1.7836773,649.95294,654.0709,661.08936,668.008
BNBUSDT,2600,2,2.2036543,2.5181737,673.4053,674.00946,682.6287,690.824
BNBUSDT,2601,3,2.617584,2.9363122,685.54395,683.1004,694.89075,705.8482
BNBUSDT,2602,4,1.560605,1.7280946,654.54767,652.7771,659.45935,665.8294
BNBUSDT,2603,5,1.9410635,2.2293267,665.7047,666.681,674.15814,681.54816
BNBUSDT,2604,6,1.9723212,2.315711,666.6214,669.1819,676.6914,683.5309
BNBUSDT,2605,7,2.0673962,2.6370025,669.4095,677.5967,686.1134,693.0614
BNBUSDT,2600,1,2.2036543,2.4227223,673.47003,670.05426,679.8992,688.6293
BNBUSDT,2601,2,2.617584,2.8194127,685.61786,682.087,691.541,701.4164
BNBUSDT,2602,3,1.560605,1.7126877,654.59814,652.3845,659.0614,665.5327
BNBUSDT,2603,4,1.9410635,2.2249627,665.7637,666.1627,674.0954,680.30023
BNBUSDT,2604,5,1.9723212,2.2576065,666.681,668.4687,675.0534,682.1529
BNBUSDT,2605,6,2.0673962,2.5613804,669.4712,676.12384,683.9684,691.19147
BNBUSDT,2606,7,2.4008272,3.334498,679.2566,694.3031,706.6575,718.0134
BNBUSDT,2601,1,2.617584,2.7244525,685.4348,678.8158,688.5652,699.1553
BNBUSDT,2602,2,1.560605,1.6660748,654.4739,651.9034,657.5633,663.77234
BNBUSDT,2603,3,1.9410635,2.1973307,665.6182,665.8075,673.1248,679.37366
BNBUSDT,2604,4,1.9723212,2.230884,666.5338,668.075,674.10767,681.6377
BNBUSDT,2605,5,2.0673962,2.5278902,669.3188,675.72424,682.8075,692.367
BNBUSDT,2606,6,2.4008272,3.2619388,679.0856,692.3501,704.3092,716.46204
BNBUSDT,2607,7,2.3013244,3.2055473,676.17096,692.6563,702.65735,712.71686
BNBUSDT,2602,1,1.560605,1.8176962,655.2267,656.3112,662.8504,669.58844
BNBUSDT,2603,2,1.9410635,2.3013263,666.50867,669.22797,677.1918,683.302
BNBUSDT,2604,3,1.9723212,2.3139024,667.4356,670.1587,677.5647,683.6094
BNBUSDT,2605,4,2.0673962,2.5793798,670.2549,677.8628,685.4371,692.457
BNBUSDT,2606,5,2.4008272,3.3222203,680.14233,694.35614,707.465,718.053
BNBUSDT,2607,6,2.3013244,3.1770205,677.1917,692.9173,703.1593,713.4297
BNBUSDT,2608,7,1.8585193,2.5684423,664.061,677.0588,685.11273,691.9988
BNBUSDT,2603,1,1.9410635,2.2066395,668.5835,668.961,676.6832,684.7383
BNBUSDT,2604,2,1.9723212,2.2164512,669.5368,669.7988,676.9824,684.87085
BNBUSDT,2605,3,2.0673962,2.4788094,672.43646,676.25616,684.984,692.47687
BNBUSDT,2606,4,2.4008272,3.2227643,682.6057,696.36066,707.6737,723.57166
BNBUSDT,2607,5,2.3013244,3.1060877,679.571,695.22455,704.11523,715.9721
BNBUSDT,2608,6,1.8585193,2.5054345,666.066,679.2459,685.7961,694.03064
BNBUSDT,2609,7,1.2278883,1.6737504,646.8326,654.3472,660.4308,666.5377
BNBUSDT,2604,1,1.9723212,2.1587517,668.9561,667.4948,674.5993,682.5802
BNBUSDT,2605,2,2.0673962,2.4375463,671.83405,675.17633,683.0383,690.4196
BNBUSDT,2606,3,2.4008272,3.1881037,681.9269,695.59973,705.7574,716.31866
BNBUSDT,2607,4,2.3013244,3.0671544,678.9149,693.3964,702.0963,711.55945
BNBUSDT,2608,5,1.8585193,2.4757822,665.5114,676.9339,684.1957,691.9604
BNBUSDT,2609,6,1.2278883,1.6870601,646.4225,655.4748,660.3214,664.92126
BNBUSDT,2610,7,1.2793224,1.7821474,647.9794,656.46234,663.19965,669.8323
BNBUSDT,2605,1,2.0673962,2.3694704,672.33606,672.7801,681.53754,688.7098
BNBUSDT,2606,2,2.4008272,3.1035519,682.4927,694.0304,703.8983,715.02325
BNBUSDT,2607,3,2.3013244,3.0109324,679.46173,692.13306,701.077,710.21936
BNBUSDT,2608,4,1.8585193,2.4462814,665.9735,677.3845,683.87726,690.9198
BNBUSDT,2609,5,1.2278883,1.6869587,646.7639,655.2478,660.7476,665.93463
BNBUSDT,2610,6,1.2793224,1.7783318,648.3306,658.6808,663.5309,668.5041
BNBUSDT,2611,7,1.3366855,1.8596804,650.07794,660.55084,666.00885,673.16724
BNBUSDT,2606,1,2.4008272,3.075978,684.6627,694.4866,705.6661,716.8689
BNBUSDT,2607,2,2.3013244,2.9891915,681.56726,692.2211,702.96625,713.33075
BNBUSDT,2608,3,1.8585193,2.3957405,667.792,677.6532,684.5045,691.88605
BNBUSDT,2609,4,1.2278883,1.6622448,648.17365,656.2892,661.6861,667.0237
BNBUSDT,2610,5,1.2793224,1.7634554,649.7737,659.6116,664.83466,670.4831
BNBUSDT,2611,6,1.3366855,1.8563454,651.5582,661.2579,667.72437,673.82056
BNBUSDT,2612,7,1.4533424,1.9256406,655.1873,663.1204,669.88007,675.1353
BNBUSDT,2607,1,2.3013244,2.782081,683.7448,689.9989,699.0377,709.89575
BNBUSDT,2608,2,1.8585193,2.325658,669.6592,676.6454,684.51886,691.5497
BNBUSDT,2609,3,1.2278883,1.602433,649.59875,655.70703,661.51306,667.6256
BNBUSDT,2610,4,1.2793224,1.7295129,651.23486,658.9058,665.5555,669.93195
BNBUSDT,2611,5,1.3366855,1.7946446,653.0596,662.42334,667.6273,673.3053
BNBUSDT,2612,6,1.4533424,1.8597944,656.77045,663.71387,669.6997,674.9015
BNBUSDT,2613,7,1.2941041,1.7407773,651.7051,660.8874,665.91376,671.0882
BNBUSDT,2608,1,1.8585193,2.2985435,672.3602,679.9525,686.7987,692.89886
BNBUSDT,2609,2,1.2278883,1.6063304,651.66736,658.13495,664.08514,669.0864
BNBUSDT,2610,3,1.2793224,1.7085985,653.35504,661.42365,667.44086,672.44836
BNBUSDT,2611,4,1.3366855,1.7611223,655.2373,663.3263,669.1643,674.41077
BNBUSDT,2612,5,1.4533424,1.827286,659.0652,665.54254,671.3354,677.0235
BNBUSDT,2613,6,1.2941041,1.6795781,653.8401,660.8492,666.48865,672.7438
BNBUSDT,2614,7,1.3105254,1.7811284,654.3789,663.7528,669.8208,674.64954
BNBUSDT,2609,1,1.2278883,1.6313231,653.7318,660.3641,667.3505,673.2594
BNBUSDT,2610,2,1.2793224,1.7088468,655.468,662.7272,669.96747,675.7089
BNBUSDT,2611,3,1.3366855,1.7444484,657.4044,664.9147,671.1693,677.5382
BNBUSDT,2612,4,1.4533424,1.825067,661.3424,666.82904,673.89075,678.89966
BNBUSDT,2613,5,1.2941041,1.6546602,655.96704,662.3264,668.1383,673.9905
BNBUSDT,2614,6,1.3105254,1.77431,656.52136,666.18335,672.1773,677.2169
BNBUSDT,2615,7,0.44370076,0.88466954,627.26,636.9384,642.14575,647.3714
BNBUSDT,2610,1,1.2793224,1.6486248,657.12396,664.3213,669.7897,674.8018
BNBUSDT,2611,2,1.3366855,1.7083527,659.0913,665.8038,671.8381,677.3861
BNBUSDT,2612,3,1.4533424,1.7969222,663.0922,669.13574,674.8757,680.35846
BNBUSDT,2613,4,1.2941041,1.6354839,657.6309,663.1231,669.339,674.8017
BNBUSDT,2614,5,1.3105254,1.7681446,658.19415,667.8016,673.88873,679.5448
BNBUSDT,2615,6,0.44370076,0.8984972,628.46533,638.9293,644.0631,649.37305
BNBUSDT,2616,7,0.6948275,1.3156288,637.07806,653.1636,658.36914,663.4425
BNBUSDT,2611,1,1.3366855,1.6100225,659.9934,662.90314,669.4445,675.44836
BNBUSDT,2612,2,1.4533424,1.7360346,664.02704,667.4775,673.80164,680.2618
BNBUSDT,2613,3,1.2941041,1.6209519,658.52106,664.10815,669.82245,675.9879
BNBUSDT,2614,4,1.3105254,1.714864,659.08887,667.15765,673.0696,678.95636
BNBUSDT,2615,5,0.44370076,0.85820425,629.1168,637.98975,643.44904,648.1333
BNBUSDT,2616,6,0.6948275,1.2749994,637.8,653.4326,657.8605,663.41833
BNBUSDT,2617,7,0.9068023,1.4905819,645.1294,659.89764,665.31464,670.7393
BNBUSDT,2612,1,1.4533424,1.684948,664.8384,666.2057,672.9155,679.02374
BNBUSDT,2613,2,1.2941041,1.5882596,659.28503,662.88525,669.5436,675.2985
BNBUSDT,2614,3,1.3105254,1.6869609,659.85767,667.145,672.9857,678.88574
BNBUSDT,2615,4,0.44370076,0.8029051,629.62756,637.79895,642.15466,647.82623
BNBUSDT,2616,5,0.6948275,1.2432256,638.3855,651.9299,657.5106,663.05725
BNBUSDT,2617,6,0.9068023,1.4453733,645.778,658.9822,664.5604,670.3298
BNBUSDT,2618,7,0.9226924,1.3549808,646.3322,657.5064,661.4081,666.50507
BNBUSDT,2613,1,1.2941041,1.578367,660.3601,663.59625,670.30316,676.2303
BNBUSDT,2614,2,1.3105254,1.6841254,660.93445,668.06104,674.0024,680.2114
BNBUSDT,2615,3,0.44370076,0.7773386,630.6144,637.3584,642.2845,647.86646
BNBUSDT,2616,4,0.6948275,1.2097466,639.3984,651.98566,657.40936,663.25146
BNBUSDT,2617,5,0.9068023,1.4186714,646.81287,660.0482,664.7172,669.2325
BNBUSDT,2618,6,0.9226924,1.3435181,647.3687,657.40076,662.0885,667.3918
BNBUSDT,2619,7,1.3115295,1.7208232,660.9696,669.15967,675.286,681.56323
BNBUSDT,2614,1,1.3105254,1.639374,662.1684,668.58685,673.75226,679.8475
BNBUSDT,2615,2,0.44370076,0.7362888,631.63416,635.83563,641.9407,648.5338
BNBUSDT,2616,3,0.6948275,1.1770183,640.4802,652.1781,657.4656,661.8567
BNBUSDT,2617,4,0.9068023,1.3617792,647.9471,658.2665,663.9739,670.0317
BNBUSDT,2618,5,0.9226924,1.3177798,648.50684,657.7679,662.42395,667.4165
BNBUSDT,2619,6,1.3115295,1.6584935,662.2038,668.29254,674.4257,680.95374
BNBUSDT,2620,7,1.5286696,1.9100006,669.85266,675.73224,683.28516,691.3019
BNBUSDT,2615,1,0.44370076,0.7396623,632.45917,637.0189,642.96533,649.1744
BNBUSDT,2616,2,0.6948275,1.1331682,641.3738,652.2107,656.93414,662.46954
BNBUSDT,2617,3,0.9068023,1.3551126,648.8985,658.77405,664.81274,669.44495
BNBUSDT,2618,4,0.9226924,1.2886705,649.4626,657.4322,662.4542,667.48157
BNBUSDT,2619,5,1.3115295,1.6406398,663.2656,668.0078,674.9485,680.9929
BNBUSDT,2620,6,1.5286696,1.8793261,670.97375,675.9055,683.42145,690.56433
BNBUSDT,2621,7,1.3149663,1.7008724,663.38763,669.84656,677.0867,682.2423
BNBUSDT,2616,1,0.6948275,1.0576935,642.3021,649.7023,655.2809,660.34204
BNBUSDT,2617,2,0.9068023,1.284294,649.8839,657.9663,663.3858,668.7428
BNBUSDT,2618,3,0.9226924,1.2665757,650.4523,657.48914,662.7521,668.31885
BNBUSDT,2619,4,1.3115295,1.5937055,664.3599,668.89343,674.45264,680.07605
BNBUSDT,2620,5,1.5286696,1.8458977,672.12646,676.2585,683.4729,689.1248
BNBUSDT,2621,6,1.3149663,1.6293426,664.48285,670.8446,675.7273,682.872
BNBUSDT,2622,7,0.90863633,1.328542,649.9495,659.7292,664.96844,669.7116
BNBUSDT,2617,1,0.9068023,1.1891891,650.2725,654.69025,660.36035,665.54395
BNBUSDT,2618,2,0.9226924,1.1637661,650.84015,655.8891,659.45215,664.3383
BNBUSDT,2619,3,1.3115295,1.550694,664.7308,667.82587,673.27454,679.7883
BNBUSDT,2620,4,1.5286696,1.7922938,672.4878,674.81024,681.90533,689.3268
BNBUSDT,2621,5,1.3149663,1.5911883,664.8536,668.58374,674.7212,680.58966
BNBUSDT,2622,6,0.90863633,1.2711697,650.338,658.84216,663.289,667.7954
BNBUSDT,2623,7,0.9063646,1.2864206,650.2569,659.2774,663.8338,669.16675
BNBUSDT,2618,1,0.9226924,1.1035569,651.3876,652.4492,657.84796,662.2713
BNBUSDT,2619,2,1.3115295,1.4826441,665.2767,665.9185,671.3888,677.5183
BNBUSDT,2620,3,1.5286696,1.7459259,673.03284,673.65076,680.7931,687.2594
BNBUSDT,2621,4,1.3149663,1.5692625,665.3994,667.85443,674.4828,679.6067
BNBUSDT,2622,5,0.90863633,1.2150104,650.8855,657.61053,661.82904,666.5403
BNBUSDT,2623,6,0.9063646,1.2375679,650.8044,657.3675,662.63477,667.7922
BNBUSDT,2624,7,0.60132796,0.89203775,639.90857,646.2193,650.2926,654.14874
BNBUSDT,2619,1,1.3115295,1.4176495,665.69684,662.83984,669.43494,676.9426
BNBUSDT,2620,2,1.5286696,1.690465,673.34564,672.45776,679.0449,687.2298
BNBUSDT,2621,3,1.3149663,1.5381801,665.8179,667.87244,673.68066,680.1272
BNBUSDT,2622,4,0.90863633,1.2159339,651.5049,657.1674,662.32947,666.59393
BNBUSDT,2623,5,0.9063646,1.2080283,651.42487,656.8804,662.051,667.369
BNBUSDT,2624,6,0.60132796,0.88456976,640.6799,646.30084,650.6571,654.8987
BNBUSDT,2625,7,0.6641291,0.9801513,642.892,649.5608,654.024,658.6502
BNBUSDT,2620,1,1.5286696,1.6298478,672.98773,669.7174,676.43945,683.17633
BNBUSDT,2621,2,1.3149663,1.4859116,665.6972,665.96216,671.52905,676.66846
BNBUSDT,2622,3,0.90863633,1.2040544,651.8352,656.5966,661.91345,666.3919
BNBUSDT,2623,4,0.9063646,1.1764868,651.75775,656.84784,660.97296,665.33093
BNBUSDT,2624,5,0.60132796,0.8454349,641.3514,645.4459,649.6791,653.7764
BNBUSDT,2625,6,0.6641291,0.94632155,643.49384,649.2713,653.12085,656.9268
BNBUSDT,2626,7,0.7328068,1.0611677,645.8368,652.9945,657.0389,661.15265
BNBUSDT,2621,1,1.3149663,1.4797319,666.3235,666.208,671.8643,677.64575
BNBUSDT,2622,2,0.90863633,1.1620417,652.6593,656.93616,661.1809,665.92676
BNBUSDT,2623,3,0.9063646,1.163667,652.5829,657.14197,661.23553,666.26465
BNBUSDT,2624,4,0.60132796,0.82219064,642.325,645.2587,649.75226,653.06104
BNBUSDT,2625,5,0.6641291,0.9331088,644.4369,649.0444,653.48224,657.52185
BNBUSDT,2626,6,0.7328068,1.0311074,646.74646,652.5805,656.7778,660.37805
